Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Senegal,2636,Dakar,1990-10-11,0.546, 1990,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1990-10-21,0.332, 1990,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1990-11-01,0.497, 1990,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1990-11-11,0.348, 1990,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1990-11-21,0.311, 1990,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1990-12-01,0.376, 1990,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1990-12-11,0.417, 1990,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1990-12-21,0.329, 1990,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-01-01,0.373, 1991,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-01-11,0.318, 1991,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-01-21,0.482, 1991,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-02-01,0.428, 1991,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-02-11,0.428, 1991,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-02-21,0.415, 1991,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-03-01,0.425, 1991,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-03-11,0.465, 1991,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-03-21,0.432, 1991,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-04-01,0.342, 1991,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-04-11,0.448, 1991,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-04-21,0.48, 1991,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-05-01,0.497, 1991,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-05-11,0.533, 1991,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-05-21,0.485, 1991,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-06-01,0.578, 1991,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-06-11,0.46, 1991,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-06-21,0.409, 1991,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-07-01,0.287, 1991,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-07-11,0.26, 1991,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-07-21,0.145, 1991,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-08-01,0.197, 1991,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-08-11,0.14, 1991,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-08-21,0.242, 1991,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-09-01,0.26, 1991,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-09-11,0.251, 1991,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-09-21,0.361, 1991,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-10-01,0.334, 1991,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-10-11,0.33, 1991,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-10-21,0.358, 1991,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-11-01,0.364, 1991,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-11-11,0.245, 1991,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-11-21,0.223, 1991,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-12-01,0.248, 1991,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-12-11,0.407, 1991,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1991-12-21,0.286, 1991,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-01-01,0.322, 1992,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-01-11,0.303, 1992,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-01-21,0.356, 1992,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-02-01,0.411, 1992,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-02-11,0.398, 1992,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-02-21,0.382, 1992,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-03-01,0.401, 1992,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-03-11,0.474, 1992,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-03-21,0.543, 1992,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-04-01,0.6, 1992,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-04-11,0.489, 1992,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-04-21,0.477, 1992,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-05-01,0.477, 1992,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-05-11,0.435, 1992,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-05-21,0.33, 1992,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-06-01,0.403, 1992,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-06-11,0.41, 1992,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-06-21,0.437, 1992,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-07-01,0.452, 1992,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-07-11,0.4, 1992,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-07-21,0.238, 1992,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-08-01,0.176, 1992,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-08-11,0.225, 1992,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-08-21,0.232, 1992,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-09-01,0.415, 1992,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-09-11,0.408, 1992,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-09-21,0.292, 1992,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-10-01,0.251, 1992,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-10-11,0.25, 1992,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-10-21,0.355, 1992,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-11-01,0.255, 1992,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-11-11,0.393, 1992,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-11-21,0.388, 1992,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-12-01,0.423, 1992,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-12-11,0.389, 1992,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1992-12-21,0.397, 1992,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-01-01,0.326, 1993,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-01-11,0.39, 1993,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-01-21,0.521, 1993,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-02-01,0.549, 1993,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-02-11,0.542, 1993,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-02-21,0.512, 1993,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-03-01,0.509, 1993,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-03-11,0.469, 1993,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-03-21,0.41, 1993,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-04-01,0.474, 1993,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-04-11,0.508, 1993,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-04-21,0.536, 1993,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-05-01,0.47, 1993,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-05-11,0.436, 1993,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-05-21,0.39, 1993,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-06-01,0.506, 1993,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-06-11,0.517, 1993,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-06-21,0.473, 1993,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-07-01,0.358, 1993,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-07-11,0.373, 1993,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-07-21,0.393, 1993,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-08-01,0.382, 1993,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-08-11,0.421, 1993,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-08-21,0.405, 1993,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-09-01,0.365, 1993,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-09-11,0.343, 1993,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-09-21,0.299, 1993,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-10-01,0.284, 1993,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-10-11,0.38, 1993,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-10-21,0.509, 1993,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-11-01,0.455, 1993,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-11-11,0.556, 1993,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-11-21,0.473, 1993,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-12-01,0.435, 1993,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-12-11,0.435, 1993,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1993-12-21,0.471, 1993,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-01-01,0.56, 1994,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-01-11,0.462, 1994,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-01-21,0.431, 1994,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-02-01,0.462, 1994,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-02-11,0.492, 1994,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-02-21,0.583, 1994,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-03-01,0.596, 1994,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-03-11,0.615, 1994,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-03-21,0.609, 1994,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-04-01,0.601, 1994,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-04-11,0.614, 1994,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-04-21,0.56, 1994,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-05-01,0.52, 1994,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-05-11,0.504, 1994,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-05-21,0.464, 1994,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-06-01,0.548, 1994,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-06-11,0.479, 1994,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-06-21,0.434, 1994,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-07-01,0.415, 1994,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-07-11,0.386, 1994,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-07-21,0.466, 1994,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-08-01,0.546, 1994,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-08-11,0.591, 1994,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-08-21,0.604, 1994,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-09-01,0.577, 1994,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-09-11,0.652, 1994,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-09-21,0.629, 1994,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-10-01,0.573, 1994,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-10-11,0.535, 1994,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-10-21,0.626, 1994,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-11-01,0.522, 1994,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-11-11,0.636, 1994,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-11-21,0.593, 1994,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-12-01,0.54, 1994,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-12-11,0.508, 1994,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1994-12-21,0.534, 1994,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-01-01,0.452, 1995,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-01-11,0.369, 1995,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-01-21,0.369, 1995,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-02-01,0.419, 1995,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-02-11,0.51, 1995,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-02-21,0.492, 1995,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-03-01,0.506, 1995,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-03-11,0.568, 1995,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-03-21,0.527, 1995,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-04-01,0.471, 1995,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-04-11,0.463, 1995,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-04-21,0.439, 1995,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-05-01,0.427, 1995,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-05-11,0.415, 1995,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-05-21,0.378, 1995,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-06-01,0.411, 1995,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-06-11,0.443, 1995,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-06-21,0.535, 1995,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-07-01,0.479, 1995,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-07-11,0.508, 1995,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-07-21,0.475, 1995,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-08-01,0.515, 1995,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-08-11,0.46, 1995,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-08-21,0.42, 1995,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-09-01,0.525, 1995,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-09-11,0.505, 1995,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-09-21,0.523, 1995,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-10-01,0.49, 1995,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-10-11,0.402, 1995,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-10-21,0.372, 1995,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-11-01,0.319, 1995,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-11-11,0.333, 1995,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-11-21,0.381, 1995,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-12-01,0.38, 1995,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-12-11,0.384, 1995,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1995-12-21,0.398, 1995,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-01-01,0.405, 1996,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-01-11,0.379, 1996,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-01-21,0.385, 1996,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-02-01,0.398, 1996,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-02-11,0.393, 1996,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-02-21,0.417, 1996,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-03-01,0.433, 1996,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-03-11,0.448, 1996,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-03-21,0.386, 1996,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-04-01,0.363, 1996,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-04-11,0.373, 1996,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-04-21,0.374, 1996,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-05-01,0.391, 1996,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-05-11,0.388, 1996,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-05-21,0.361, 1996,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-06-01,0.418, 1996,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-06-11,0.373, 1996,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-06-21,0.364, 1996,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-07-01,0.25, 1996,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-07-11,0.289, 1996,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-07-21,0.328, 1996,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-08-01,0.369, 1996,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-08-11,0.447, 1996,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-08-21,0.534, 1996,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-09-01,0.546, 1996,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-09-11,0.488, 1996,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-09-21,0.405, 1996,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-10-01,0.351, 1996,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-10-11,0.373, 1996,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-10-21,0.288, 1996,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-11-01,0.323, 1996,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-11-11,0.459, 1996,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-11-21,0.448, 1996,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-12-01,0.461, 1996,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-12-11,0.365, 1996,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1996-12-21,0.333, 1996,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-01-01,0.339, 1997,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-01-11,0.288, 1997,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-01-21,0.307, 1997,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-02-01,0.365, 1997,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-02-11,0.443, 1997,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-02-21,0.532, 1997,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-03-01,0.562, 1997,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-03-11,0.578, 1997,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-03-21,0.553, 1997,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-04-01,0.508, 1997,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-04-11,0.474, 1997,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-04-21,0.454, 1997,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-05-01,0.44, 1997,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-05-11,0.416, 1997,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-05-21,0.44, 1997,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-06-01,0.538, 1997,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-06-11,0.498, 1997,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-06-21,0.419, 1997,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-07-01,0.248, 1997,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,1997-07-11,0.128, 1997,07,2, ,FAO-ASIS
