Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","1996","1996","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","1996","1996","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","1997","1997","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","1997","1997","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","1998","1998","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","1998","1998","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","1999","1999","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","1999","1999","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2000","2000","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2000","2000","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2001","2001","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2001","2001","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2002","2002","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2002","2002","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2003","2003","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2003","2003","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2004","2004","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2004","2004","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2005","2005","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2005","2005","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2006","2006","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2006","2006","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2007","2007","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2007","2007","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2008","2008","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2008","2008","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2009","2009","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2009","2009","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2010","2010","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2010","2010","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2011","2011","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2011","2011","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2012","2012","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2012","2012","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2013","2013","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2013","2013","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2014","2014","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2014","2014","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2015","2015","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2015","2015","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2016","2016","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2016","2016","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2017","2017","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2017","2017","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2018","2018","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2018","2018","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2019","2019","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2019","2019","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2020","2020","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2020","2020","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2021","2021","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2021","2021","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01708","Bambara beans, dry","2022","2022","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01708","Bambara beans, dry","2022","2022","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01312","Bananas","1961","1961","ha","250","E","Estimated value",""
